OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036BVX,2024-10-08T15:07:18.154272,14.65022269,0.0018836,73.9809,252.8142,123.4599,356.2574,0,U,40794,999,55566,8.5128E-03,4.6047E-04,0
COSMOS 2251 DEB,1993-036BVZ,2024-10-08T16:40:41.447424,14.73132677,0.0062563,74.0151,267.6150,154.4231,22.4424,0,U,40796,999,69804,3.3648E-03,2.2405E-04,0
COSMOS 2251 DEB,1993-036BWA,2024-10-08T16:55:06.918816,14.96261035,0.0095058,73.9278,261.5391,277.2072,257.0501,0,U,40797,999,67153,3.0007E-03,3.7288E-04,0
COSMOS 2251 DEB,1993-036BWB,2024-10-08T18:30:59.239008,14.89845881,0.0004054,74.0248,97.5412,135.9088,224.2418,0,U,40798,999,52935,3.7203E-02,3.77813E-03,0
COSMOS 2251 DEB,1993-036BWC,2024-10-08T15:24:47.298240,14.89838655,0.0133764,73.9267,249.9969,234.3490,124.5177,0,U,40799,999,43555,2.7698E-03,3.1614E-04,0
COSMOS 2251 DEB,1993-036BWF,2024-10-09T05:49:43.137696,14.71251983,0.0067941,74.0422,271.9391,122.3090,238.4686,0,U,40802,999,58077,2.7873E-03,1.7846E-04,0
COSMOS 2251 DEB,1993-036BWG,2024-10-08T08:29:34.857024,14.49878153,0.0033195,74.0134,142.5103,104.7252,255.7591,0,U,40803,999,52510,4.4415E-03,1.7295E-04,0
COSMOS 2251 DEB,1993-036BWM,2024-10-07T15:48:06.725088,14.56716422,0.0012008,74.0480,251.4755,24.9309,148.3398,0,U,40808,999,66745,8.0537E-03,3.6195E-04,0
COSMOS 2251 DEB,1993-036BWP,2024-10-08T23:21:34.912800,14.53987678,0.0018167,74.0362,170.5157,67.1242,293.1836,0,U,40810,999,55425,3.179E-03,1.3426E-04,0
COSMOS 2251 DEB,1993-036BWT,2024-10-07T22:56:51.640800,14.49575820,0.0040379,74.0477,167.4877,35.2019,325.1796,0,U,46271,999,78395,1.5709E-03,6.07E-05,0
COSMOS 2251 DEB,1993-036BWU,2024-10-08T17:28:29.539488,14.40966790,0.0117538,73.9188,86.1160,99.2281,262.2191,0,U,46430,999,73463,1.9301E-02,6.7925E-04,0
COSMOS 2251 DEB,1993-036BWW,2024-10-08T16:51:42.115392,13.35623182,0.0476929,73.8720,68.4258,258.6786,108.4297,0,U,46432,999,61222,4.4879E-03,4.352E-05,0
COSMOS 2251 DEB,1993-036BWZ,2024-10-07T03:00:12.813120,14.38483438,0.0028249,74.0587,223.9334,115.0641,257.5087,0,U,47045,999,1598,4.8727E-04,1.469E-05,0
COSMOS 2251 DEB,1993-036BXC,2024-10-08T15:22:13.190880,14.43887754,0.0153616,73.9817,48.2272,335.7778,34.6228,0,U,47048,999,53462,1.1652E-02,4.6144E-04,0
COSMOS 2251 DEB,1993-036BXF,2024-10-07T22:45:15.935040,13.64881727,0.0348228,74.1019,166.4696,20.1210,353.0323,0,U,47051,999,63051,7.8835E-03,9.614E-05,0
COSMOS 2251 DEB,1993-036BXG,2024-10-09T02:39:35.300736,14.34284032,0.0060816,74.0513,47.1701,229.1366,304.1581,0,U,47052,999,55626,1.6719E-03,4.77E-05,0
COSMOS 2251 DEB,1993-036BXH,2024-10-01T15:56:49.104672,13.57806939,0.0383462,74.0509,240.5213,150.5326,26.7910,0,U,47053,999,22951,1.7265E-03,1.989E-05,0
COSMOS 2251 DEB,1993-036BXP,2024-10-07T13:36:32.023584,14.78047333,0.0028604,74.0034,26.5172,302.6696,68.5495,0,U,47059,999,67411,8.6541E-03,6.3503E-04,0
COSMOS 2251 DEB,1993-036BXR,2024-10-04T13:43:16.253760,14.80875230,0.0045741,74.0145,355.7607,338.2572,85.7833,0,U,47061,999,67422,6.7305E-03,5.3306E-04,0
COSMOS 2251 DEB,1993-036BXS,2024-10-06T16:33:48.935808,13.69841402,0.0328523,74.0833,69.6280,295.1209,74.2106,0,U,47062,999,49681,4.2957E-03,5.48E-05,0
COSMOS 2251 DEB,1993-036BXY,2024-10-08T18:55:54.284736,14.47684362,0.0016882,74.0251,292.5388,126.0776,234.1949,0,U,47068,999,55521,9.0548E-03,3.3612E-04,0
COSMOS 2251 DEB,1993-036BYA,2024-10-07T23:54:57.188736,14.86990355,0.0024156,74.0579,175.6198,274.6801,96.6853,0,U,47070,999,57692,1.4623E-02,1.34167E-03,0
COSMOS 2251 DEB,1993-036BYD,2024-10-08T13:44:51.147744,14.03327264,0.0164152,74.0829,229.5916,11.3893,349.0883,0,U,47073,999,54323,6.0141E-03,1.0571E-04,0
COSMOS 2251 DEB,1993-036BYE,2024-10-08T00:27:30.113856,14.28595895,0.0152157,74.0920,12.7522,152.9929,20.3931,0,U,47074,999,2171,1.2935E-02,3.6926E-04,0
COSMOS 2251 DEB,1993-036BYJ,2024-10-04T15:39:55.154880,14.76032635,0.0032402,74.0327,26.1920,238.5143,185.7375,0,U,47116,999,53058,7.4126E-03,5.1882E-04,0
COSMOS 2251 DEB,1993-036BYP,2024-10-09T07:47:19.158720,14.38144692,0.0020361,74.0404,15.3388,208.1776,151.8278,0,U,53093,999,11543,4.3112E-03,1.3108E-04,0
